,system_a,system_b,p_value
599,Humans_movi_104,Humans_movi_115,4.36E-1
600,Humans_movi_104,Machines_base_Centroid,1.12E-7
601,Humans_movi_104,Machines_base_FreqSum,9.84E-7
602,Humans_movi_104,Machines_base_GreedyKL,9.84E-7
603,Humans_movi_104,Machines_base_LexRank,1.44E-7
604,Humans_movi_104,Machines_base_TsSum,1.34E-6
605,Humans_movi_104,Machines_soa_CLASSY04,8.37E-6
606,Humans_movi_104,Machines_soa_CLASSY11,6.29E-6
607,Humans_movi_104,Machines_soa_DPP,1.23E-5
608,Humans_movi_104,Machines_soa_ICSISumm,1.83E-6
609,Humans_movi_104,Machines_soa_OCCAMS_V,5.07E-5
610,Humans_movi_104,Machines_soa_RegSum,1.98E-6
611,Humans_movi_104,Machines_soa_Submodular,2.60E-7
630,Humans_movi_105,Humans_movi_110,3.52E-1
631,Humans_movi_105,Humans_movi_111,3.07E-1
632,Humans_movi_105,Humans_movi_112,4.02E-1
633,Humans_movi_105,Humans_movi_113,3.51E-1
634,Humans_movi_105,Humans_movi_114,2.60E-1
635,Humans_movi_105,Humans_movi_115,4.36E-1
636,Humans_movi_105,Machines_base_Centroid,2.82E-8
637,Humans_movi_105,Machines_base_FreqSum,1.92E-7
638,Humans_movi_105,Machines_base_GreedyKL,2.32E-7
639,Humans_movi_105,Machines_base_LexRank,1.18E-8
640,Humans_movi_105,Machines_base_TsSum,2.14E-7
641,Humans_movi_105,Machines_soa_CLASSY04,3.18E-6
642,Humans_movi_105,Machines_soa_CLASSY11,2.83E-6
643,Humans_movi_105,Machines_soa_DPP,5.33E-6
644,Humans_movi_105,Machines_soa_ICSISumm,6.66E-7
645,Humans_movi_105,Machines_soa_OCCAMS_V,2.84E-5
646,Humans_movi_105,Machines_soa_RegSum,4.12E-7
647,Humans_movi_105,Machines_soa_Submodular,2.96E-8
667,Humans_movi_110,Humans_movi_111,4.04E-1
668,Humans_movi_110,Humans_movi_112,4.52E-1
